Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"caixa de entrada hotmail","66","65","9900","88.45","0.06","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.04","437000","1.00,0.82,0.67,0.55,0.67,0.55,0.55,0.55,0.55,0.45,0.45,0.45","1513551833"
"pesquisa ticket","62","58","40","55.83","0.42","https://tomticket.tomticket.com/kb/perguntas-frequentes/ativar-pesquisa-de-satisfacao-do-chamado","0.00","0.00","0.24","534000","0.43,0.71,1.00,1.00,1.00,0.57,0.43,0.43,0.71,0.43,0.29,0.29","1511364022"
"vivo gestao empresa login","75","0","90","66.30","4.75","https://painel.tomticket.com/","0.00","0.00","0.32","3830000","0.08,0.19,0.15,0.19,0.42,1.00,0.81,0.27,0.27,0.12,0.08,0.04","1512527096"
"programa para quebrar senha do windows 7","25","0","140","79.16","0.00","https://utitech.tomticket.com/kb/windows/top-5-programas-para-quebrar-senha-do-administrador-local","0.00","0.00","0.01","93000","0.18,0.44,1.00,0.44,0.82,0.28,0.28,0.08,0.82,0.03,0.54,0.54","1513369328"
"tda informatica","29","0","90","83.33","0.00","https://tdainformatica.tomticket.com/helpdesk/login?account=275264P22032016091006","0.00","0.00","0.01","1080000","0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33,0.56","1513540738"
"loguin vivo","50","0","90","92.84","2.18","https://painel.tomticket.com/","0.00","0.00","0.19","44400000","0.33,0.11,0.44,0.11,0.78,0.33,0.22,0.78,0.11,0.11,1.00,0.11","1513416035"
"o que help desk","20","97","30","67.62","0.00","https://www.tomticket.com/","0.00","0.00","0.63","247000000","1.00,1.00,1.00,1.00,1.00,0.67,0.67,0.67,1.00,0.67,1.00,0.67","1513189022"
"extensos","79","0","260","86.27","0.00","https://cmtec.tomticket.com/kb/8--windows-e-office/windows---caminhos-com-nomes-extensos","0.00","0.00","0.00","4290000","0.81,0.81,1.00,1.00,1.00,0.66,0.66,0.66,1.00,1.00,1.00,1.00","1512392874"
"software para help desk","69","35","40","54.01","58.66","https://www.tomticket.com/","0.00","0.00","0.94","105000000","0.43,0.43,0.57,1.00,0.29,0.43,0.43,0.43,0.71,0.57,0.43,0.57","1513174925"
"atendentes","29","29","320","77.26","0.06","https://tomticket.tomticket.com/kb/atendentes/atendentes","0.00","0.00","0.14","3200000","0.82,0.82,0.82,1.00,0.82,0.82,0.82,0.54,0.82,0.67,1.00,0.82","1513300409"
"tom gratuito","41","41","30","92.27","0.03","https://www.tomticket.com/","0.00","0.00","0.36","899000","0.20,0.80,0.40,0.40,0.80,0.80,0.60,1.00,0.60,0.40,0.40,0.40","1511389037"
"caixa de entrada do meu email","57","51","40","89.91","0.16","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.66","4220000","0.57,0.71,0.43,0.43,0.43,0.29,0.43,0.71,1.00,1.00,0.57,0.71","1511351375"
"impressora scx 4623f","66","69","20","84.12","0.81","https://polen.tomticket.com/kb/como-emitir-relatorio-de-uso-total-da-impressora/como-emitir-relatorio-de-uso-total-da-impressora-scx-5835nx","0.00","0.00","1.00","126000","0.67,0.67,0.67,1.00,0.67,0.67,0.67,0.33,0.67,0.67,1.00,0.33","1511753293"
"zonadosconcursos","10","11","110","66.88","2.57","https://zona.tomticket.com/helpdesk/login?id=EP06593&account=421952P11082015080309","0.00","0.00","0.07","0","0.16,0.16,0.67,0.16,0.19,1.00,0.19,0.44,0.30,0.30,0.36,0.67","1513548344"
"rodape html","71","72","90","72.84","0.00","https://tomticket.tomticket.com/kb/atendimento-online-chat/integrar-atendimento-online-fixo-no-rodape","0.00","0.00","0.02","268000","0.50,0.64,0.79,0.64,0.50,0.50,0.36,0.64,1.00,1.00,0.79,0.64","1512505943"
"help desk web application","34","61","90","54.68","0.00","https://www.tomticket.com/","0.00","0.00","0.00","12300000","0.14,0.14,0.14,0.14,1.00,1.00,0.14,0.14,0.14,0.14,0.14,0.14","1509735872"
"caixa de entrada outlook entrar","75","66","170","91.62","0.03","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.01","403000","0.19,0.54,0.54,0.42,0.35,0.65,0.81,0.65,1.00,0.81,0.81,1.00","1512394397"
"hotmail caixa de entrada","59","59","6600","90.50","0.03","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.03","396000","0.13,0.16,0.16,0.30,0.36,0.45,0.82,0.67,0.36,0.20,0.45,1.00","1513575311"
"tom baixar","34","55","590","90.44","0.03","https://www.tomticket.com/download","0.00","0.00","0.21","5480000","0.54,0.67,0.67,0.67,0.82,1.00,1.00,0.82,0.82,0.82,0.67,0.67","1513156680"
"programa para quebrar a senha do windows 7","31","0","90","76.13","0.00","https://utitech.tomticket.com/kb/windows/top-5-programas-para-quebrar-senha-do-administrador-local","0.00","0.00","0.00","45000","0.11,0.11,0.56,0.11,1.00,0.78,1.00,0.33,0.11,0.11,0.44,0.56","1513565822"
"loca web mail","60","0","90","59.45","0.81","https://blog.tomticket.com/emails-locaweb-2ce9b12d9ddd","0.00","0.00","0.14","187000","0.50,0.36,0.50,0.50,0.50,0.50,0.64,0.64,0.64,0.79,0.79,1.00","1512487188"
"pesquisa outlook","13","12","50","71.23","2.05","https://cmtec.tomticket.com/kb/8--windows-e-office/outlook---pesquisa-instantanea-nao-funciona","0.00","0.00","0.21","746000","0.57,1.00,1.00,0.57,0.71,0.71,1.00,0.71,1.00,0.71,1.00,1.00","1512584359"
"o que significa lbs","61","51","210","76.95","4.23","https://cemexecutive.tomticket.com/kb/appego---solucoes-de-monitoramento-pessoal-a-distancia/o-que-e-uma-tecnologia-lbs","0.00","0.00","0.01","504000","0.82,1.00,0.24,1.00,0.67,0.15,0.67,0.29,0.44,0.44,0.44,0.19","1513322138"
"speedwebsky","24","25","260","70.87","7.23","https://agenciaskysuporte.tomticket.com/helpdesk/novasenha?id=EP00139&account=8896P23072013054013","0.00","0.00","0.02","42000","0.81,0.81,1.00,0.67,0.67,0.44,0.54,0.44,0.54,0.35,0.35,0.29","1508846624"
"base de artigos","98","97","90","77.61","0.00","https://tomticket.tomticket.com/kb/base-de-conhecimento/categorias-de-artigos","0.00","0.00","0.09","9750000","0.43,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.43,0.14","1510570131"
"caixa de entrada hotmail outlook","25","24","170","84.38","0.03","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.03","188000","1.00,1.00,0.53,0.53,0.34,0.53,0.66,0.44,0.53,0.34,0.22,0.28","1512449646"
"mensagem de conhecimento","51","24","170","71.72","0.00","https://tomticket.tomticket.com/kb/outros/mensagem-inicial-do-chat","0.00","0.00","0.01","21200000","0.65,0.82,1.00,1.00,1.00,1.00,0.82,0.82,1.00,1.00,1.00,0.82","1508912263"
"sky speedweb","29","0","70","74.58","0.00","https://agenciaskysuporte.tomticket.com/helpdesk/novasenha?id=EP00139&account=8896P23072013054013","0.00","0.00","0.02","40000","0.45,0.36,0.82,0.82,0.82,0.45,0.64,0.64,1.00,0.82,0.64,0.36","1512492621"
"minha caixa de email hotmail","75","89","30","86.41","0.42","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.30","1690000","0.60,0.80,0.40,1.00,0.20,0.20,0.60,0.80,0.80,0.40,0.60,0.40","1513112663"
"tá grátis","81","0","70","75.66","0.00","https://www.tomticket.com/","0.00","0.00","0.04","3400000","0.44,0.78,0.33,0.78,0.11,0.44,0.56,0.11,0.78,0.78,1.00,0.78","1511304665"
"instalar meu tom gratis","79","69","30","90.12","0.03","https://www.tomticket.com/","0.00","0.00","0.29","432000","0.00,0.00,0.80,0.80,0.80,0.40,1.00,0.60,0.40,0.80,0.80,1.00","1513150017"
"hospital canto do forte","34","0","140","77.07","1.75","https://www.tomticket.com/chat?id=EP07254&ac=464256P24092015020508&balloon=2&ref=","0.00","0.00","0.00","556000","0.44,0.30,0.12,0.30,0.16,0.19,0.36,0.82,0.55,0.55,1.00,0.55","1511581321"
"aion cadastro","28","0","20","73.93","0.00","https://aiontecnologia.tomticket.com/helpdesk/cadastro?id=EP06586","0.00","0.00","0.00","39000","1.00,1.00,0.75,0.50,0.25,0.25,0.25,0.25,0.25,0.50,0.25,0.50","1511400556"
"esqueci a senha da sky","63","57","320","67.93","3.71","https://www.tomticket.com/externo?id=EP00726&account=46464P24012014105836","0.00","0.00","0.13","227000","0.82,0.82,0.67,0.82,1.00,0.82,1.00,1.00,0.82,0.82,1.00,0.82","1511412578"
"sky login e senha","60","61","170","66.93","1.36","https://www.tomticket.com/externo?id=EP00726&account=46464P24012014105836","0.00","0.00","0.11","2440000","0.44,0.44,1.00,0.44,0.15,0.29,0.36,0.15,1.00,1.00,0.82,1.00","1511637000"
"central de atendimento ticket","69","79","170","67.81","0.19","https://www.tomticket.com/","0.00","0.00","0.12","380000","0.67,0.67,0.81,0.67,1.00,1.00,0.81,0.67,1.00,0.81,0.81,0.81","1512392567"
"web help desk free","37","4","90","53.94","114.65","https://www.tomticket.com/","0.00","0.00","1.00","220000000","0.78,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.11,0.11,0.11","1513409203"
"ativar pop up","79","50","140","81.66","0.00","https://tecnosys.tomticket.com/kb/popup/como-ativar-popup","0.00","0.00","0.01","438000","0.52,0.52,0.81,0.52,0.67,0.43,0.67,0.67,1.00,0.81,1.00,0.81","1512392518"
"download do meu tom","41","0","20","83.08","0.03","https://www.tomticket.com/download","0.00","0.00","0.10","2000000","0.00,0.50,0.75,1.00,0.50,0.50,0.75,1.00,0.25,0.25,0.25,0.50","1511766114"
"hotmail caixa de entrada de email","43","48","30","81.52","0.16","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.43","572000","0.14,0.29,0.57,0.14,0.29,0.29,0.43,0.29,0.43,0.14,0.29,1.00","1511389301"
"app do tom","62","72","20","77.70","1.59","https://www.tomticket.com/download","0.00","0.00","0.35","191000000","0.75,0.50,0.50,0.50,0.75,1.00,0.25,0.75,0.50,0.50,0.50,0.50","1511693879"
"suporte tovs","93","98","70","68.20","0.00","https://fapeconsulting.tomticket.com/helpdesk/novasenha?id=EP01624&account=103936P16052014082534","0.00","0.00","0.01","322000","0.56,0.56,0.22,0.56,0.11,1.00,0.44,1.00,0.22,0.22,0.56,0.22","1511307351"
"vivo gestao login","52","0","40","72.09","0.91","https://painel.tomticket.com/","0.00","0.00","0.08","70000","0.22,0.22,0.22,0.11,0.78,0.44,0.44,0.56,1.00,0.22,0.33,0.44","1512967167"
"recuperar senha do notebook","54","0","70","88.90","0.03","https://notebookecia.tomticket.com/helpdesk/novasenha?account=784256P26082016020534","0.00","0.00","0.03","198000","0.29,1.00,0.43,1.00,0.14,0.57,0.14,0.57,0.29,0.29,0.29,1.00","1511350422"
"contrato sla","68","0","90","59.58","0.91","https://tomticket.tomticket.com/kb/sla/sla","0.00","0.00","0.06","336000","0.33,0.33,0.33,0.52,0.43,0.19,0.19,0.24,0.33,0.33,1.00,0.81","1512506426"
"downloand","88","0","140","86.51","0.00","https://www.tomticket.com/download","0.00","0.00","0.01","1950000000","0.12,0.67,0.30,0.67,0.16,0.44,1.00,0.24,0.16,0.16,0.24,0.55","1513543507"
"baixar google chrome baixaki","69","99","720","95.77","0.58","https://www.tomticket.com/download","0.00","0.00","0.09","0","1.00,0.55,0.81,1.00,0.45,0.37,0.37,0.30,0.24,0.30,0.30,0.24","1511252946"
"toner para impressora","67","52","480","82.85","2.34","https://polen.tomticket.com/kb/como-trocar-o-toner/como-efetuar-a-troca-do-toner-da-impressora-scx-6555nx","0.00","0.00","1.00","590000","0.67,0.67,0.67,0.82,0.67,0.54,0.67,0.67,1.00,0.67,0.67,0.82","1511620531"
"www.e-ticket.com.br","88","0","40","48.39","1.53","https://painel.tomticket.com/","0.00","0.00","0.29","16000000","0.57,0.57,0.43,0.57,0.71,0.57,0.29,0.57,1.00,0.57,0.57,0.57","1513117633"
"atendimento online chat","99","0","20","70.30","1.40","https://tomticket.tomticket.com/kb/atendimento-online-chat","0.00","0.00","0.82","3870000","0.67,0.67,1.00,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,1.00","1511383379"
"apps ios","84","0","320","84.55","0.06","https://blog.tomticket.com/push-notification-em-apps-para-android-e-ios-ff3cf9a3c19d","0.00","0.00","0.15","188000000","0.82,0.82,0.82,0.82,0.82,1.00,1.00,0.67,0.82,0.82,0.82,0.82","1508901438"
"meu tom baixar","98","0","390","90.21","0.03","https://www.tomticket.com/download","0.00","0.00","0.16","657000","0.66,0.66,0.54,0.81,0.66,0.66,0.66,0.66,0.81,0.66,0.66,1.00","1511891913"
"template relatorio","58","83","90","64.23","0.00","https://tomticket.tomticket.com/kb/configuracoes-da-conta/template-para-impressao-de-chamado","0.00","0.00","0.00","757000","0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44,0.11","1513539721"
"ead instituto ayrton senna","21","23","110","54.43","3.32","https://ias-suporte-ead.tomticket.com/helpdesk/novasenha?id=EP07602","0.00","0.00","0.34","42000","0.30,0.82,0.01,0.05,0.01,0.06,0.08,1.00,0.08,0.05,0.05,0.16","1513575717"
"baixar o ton","63","100","320","92.03","0.00","https://www.tomticket.com/download","0.00","0.00","0.02","669000","0.02,0.44,0.19,0.44,0.67,0.30,0.67,0.16,1.00,1.00,1.00,0.06","1513320400"
"o que e lbs","58","63","880","77.20","0.00","https://cemexecutive.tomticket.com/kb/appego---solucoes-de-monitoramento-pessoal-a-distancia/o-que-e-uma-tecnologia-lbs","0.00","0.00","0.05","45800000","0.44,0.10,1.00,0.10,0.15,0.29,0.36,0.06,1.00,1.00,0.03,1.00","1511125737"
"ler meus emails gmail","52","0","50","91.09","0.16","https://tomticket.tomticket.com/kb/perguntas-frequentes/nao-e-possivel-ler-emails-no-gmail","0.00","0.00","0.42","432000","0.21,1.00,0.36,0.50,0.50,0.14,0.21,0.29,0.36,0.29,0.36,0.50","1512536418"
"aplicativo do tom gratis","72","24","40","92.33","0.06","https://www.tomticket.com/","0.00","0.00","0.34","690000","0.14,0.29,0.14,0.29,0.29,0.57,0.43,0.71,1.00,1.00,1.00,1.00","1509320809"
"ticket central de atendimento","93","90","50","67.23","2.24","https://www.tomticket.com/","0.00","0.00","0.14","432000","0.56,0.33,0.56,0.44,0.56,0.78,0.78,0.56,0.78,0.78,1.00,0.56","1512591498"
"netma","52","0","320","18.69","3.91","https://netma.tomticket.com/helpdesk/novasenha?id=EP05298","0.00","0.00","0.07","68000","0.19,0.16,0.67,0.16,0.67,1.00,0.24,0.55,0.36,0.36,0.36,0.24","1513238389"
"sistema de chat online","16","13","50","39.64","3.09","https://www.tomticket.com/","0.00","0.00","0.93","2330000","0.57,0.57,0.57,0.57,0.71,0.43,0.57,0.71,1.00,0.71,1.00,0.57","1512859910"
"localweb email","63","0","590","61.40","0.19","https://blog.tomticket.com/emails-locaweb-2ce9b12d9ddd","0.00","0.00","0.19","215000","1.00,0.82,0.36,0.82,0.82,0.12,0.12,0.30,0.44,0.44,0.44,0.12","1510507335"
"atendimento online site","90","16","20","53.97","4.39","https://www.tomticket.com/","0.00","0.00","0.91","26400000","1.00,0.67,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33","1511768191"
"software de atendimento","56","88","20","52.24","3.42","https://www.tomticket.com/","0.00","0.00","0.90","4850000","0.67,0.67,0.67,0.67,0.33,0.67,0.67,0.67,1.00,0.67,1.00,1.00","1511795827"
"caixa de mensagens do hotmail","80","82","50","91.73","0.00","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.06","585000","1.00,0.82,0.82,0.36,0.64,0.45,0.64,0.09,0.18,0.18,0.45,0.09","1512606917"
"download do tom","28","15","50","90.36","0.00","https://www.tomticket.com/download","0.00","0.00","0.21","268000000","0.43,0.57,0.71,0.43,0.57,1.00,0.57,0.71,0.71,0.71,1.00,0.57","1512510402"
"sem cadastro","94","94","260","84.96","0.00","https://tomticket.tomticket.com/kb/perguntas-frequentes/acesso-ao-painel-do-cliente-sem-cadastro","0.00","0.00","0.20","7480000","0.12,0.16,0.36,0.16,0.44,1.00,1.00,0.44,0.30,0.10,0.03,0.05","1513394144"
"controle de horas online","80","76","70","52.08","2.63","https://www.tomticket.com/","0.00","0.00","0.59","5720000","0.33,0.78,0.22,0.78,1.00,0.44,0.44,0.11,0.78,0.78,0.78,0.78","1511190987"
"painel de login","42","48","90","40.73","0.00","https://painel.tomticket.com/","0.00","0.00","0.02","11700000","0.78,0.56,0.22,0.56,1.00,1.00,1.00,0.33,0.56,0.56,0.33,0.11","1513578056"
"baixar o aplicativo meu tom","74","98","30","91.36","0.00","https://www.tomticket.com/download","0.00","0.00","0.18","605000","1.00,0.33,0.33,0.22,0.33,0.33,0.44,0.33,0.33,0.11,0.22,0.11","1513123974"
"entra outlook","79","74","1600","80.53","0.00","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.01","761000","0.30,0.45,0.45,0.45,0.34,0.34,0.55,0.55,0.83,0.66,1.00,0.83","1510585460"
"hotmail com caixa de entrada","60","58","140","90.08","0.00","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.06","2080000","0.24,0.06,0.12,0.24,0.19,0.36,0.03,0.10,1.00,0.01,0.01,0.10","1513371382"
"cadastro de clientes gratis em portugues","72","54","70","85.66","6.32","https://www.tomticket.com/","0.00","0.00","0.74","1110000","1.00,1.00,0.71,1.00,0.71,0.57,1.00,0.57,1.00,0.71,1.00,1.00","1512455441"
"chat no meu site","82","90","20","62.47","1.36","https://tomticket.tomticket.com/kb/atendimento-online-chat/integrar-atendimento-online-em-popup","0.00","0.00","0.67","2560000","1.00,1.00,1.00,0.50,1.00,0.50,1.00,0.50,1.00,1.00,0.50,1.00","1511791484"
"ferramentas de help desk","53","85","70","54.51","30.66","https://www.tomticket.com/","0.00","0.00","0.95","383000","0.33,0.78,0.22,0.78,1.00,0.44,0.44,0.11,0.78,0.78,0.78,0.78","1511155925"
"vivo online atendimento","68","66","20","85.58","0.94","https://www.tomticket.com/","0.00","0.00","0.19","2260000","1.00,0.43,0.14,0.14,0.14,0.14,0.29,0.43,0.43,0.29,0.14,0.14","1511754852"
"scx 5835","38","41","140","66.16","0.61","https://polen.tomticket.com/kb/como-emitir-relatorio-de-uso-total-da-impressora/como-emitir-relatorio-de-uso-total-da-impressora-scx-5835nx","0.00","0.00","0.52","270000","0.44,0.44,0.44,0.19,0.44,0.16,0.30,0.55,0.12,0.82,0.82,1.00","1513345826"
"chamado tecnico","82","81","590","55.33","5.24","https://www.tomticket.com/","0.00","0.00","0.04","560000","0.24,0.24,0.55,0.24,0.19,0.36,0.19,0.82,0.12,0.12,1.00,0.55","1510509914"
"alinhamento inep","38","0","880","68.73","0.00","https://braganca.tomticket.com/helpdesk/cadastro?account=156544P28042016041410","0.00","0.00","0.00","68000","0.05,0.05,0.02,0.05,0.07,0.01,0.04,0.01,0.02,0.02,0.16,1.00","1511120955"
"ecg rj","25","0","50","69.18","0.00","https://ead-ecg.tomticket.com/kb/ambiente-virtual-de-aprendizagem/alteracao-de-dados-cadastrais","0.00","0.00","0.16","15700000","0.33,0.56,0.44,0.56,0.44,0.22,0.56,0.44,0.78,0.78,0.56,1.00","1512588154"
"entrar na caixa de entrada do meu email","100","0","20","92.43","0.06","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.54","112000000","0.67,1.00,0.67,0.33,1.00,0.67,0.33,0.67,1.00,0.33,0.67,0.33","1511728883"
"luna ciclo sport","66","74","110","84.20","0.03","https://www.tomticket.com/chat?id=EP03769&ac=241216P13012015023940&balloon=2&ref=","0.00","0.00","0.11","821000","0.30,0.30,0.67,0.30,1.00,0.19,0.24,1.00,0.67,0.67,0.55,0.67","1513408105"
"impressora samsung 4070","41","41","720","75.32","1.40","https://polen.tomticket.com/kb/como-emitir-relatorio-de-uso-total-da-impressora/como-emitir-relatorio-de-uso-total-da-impressora-sl-m4070fr","0.00","0.00","0.99","51000","0.55,0.67,0.16,0.67,0.16,1.00,0.44,0.19,0.30,0.30,0.30,0.44","1510678433"
"aplicativo do tom para baixar","45","52","30","91.89","0.00","https://www.tomticket.com/download","0.00","0.00","0.20","545000","0.33,0.78,1.00,0.56,0.44,0.22,0.44,0.22,0.11,0.11,0.33,0.11","1513135098"
"chat online sem cadastro","82","92","110","61.85","0.84","https://www.tomticket.com/","0.00","0.00","0.61","1490000","0.52,0.43,0.43,0.43,0.67,1.00,0.67,0.52,0.52,0.33,0.52,0.52","1512467803"
"locaweb email entrar","36","39","210","63.71","0.19","https://blog.tomticket.com/emails-locaweb-2ce9b12d9ddd","0.00","0.00","0.17","36000","0.30,0.30,0.12,0.30,1.00,0.19,0.36,0.82,0.55,0.55,0.67,0.36","1511593089"
"hotmail caixa de entrada de emails","54","64","20","84.14","0.03","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.36","139000","1.00,1.00,1.00,0.67,0.67,0.33,1.00,1.00,1.00,0.67,0.33,0.33","1511413090"
"como recuperar email antigos no outlook","66","78","70","87.37","0.32","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.06","3690000","0.29,1.00,0.43,1.00,0.14,0.57,0.14,0.57,0.29,0.29,0.29,1.00","1511258506"
"quais os principais tipos de conhecimento","44","60","70","77.83","0.00","https://cmtec.tomticket.com/kb/7--servidores-e-backup/principais-tipos-de-backup","0.00","0.00","0.01","25500000","0.44,0.78,0.33,0.78,0.11,0.44,0.56,0.11,0.78,0.78,1.00,0.78","1511333610"
"cfop 5108","68","67","390","67.73","0.00","https://suportepetros.tomticket.com/kb/2---historico-de-versoes-do-petros/2-2---versao-224---04-05-2017","0.00","0.00","0.00","2000","0.13,0.13,0.30,0.13,0.05,0.09,0.11,0.05,1.00,0.30,0.25,0.30","1511623315"
"personalização de painel","67","58","20","70.64","0.00","https://tomticket.tomticket.com/kb/helpdesk/personalizar-painel-do-cliente","0.00","0.00","0.31","596000","0.67,1.00,1.00,0.67,0.67,0.33,0.33,0.67,0.67,0.33,0.67,1.00","1511706198"
"betha livro","53","0","590","71.57","0.00","https://vanceadmin.tomticket.com/kb/arrecadacao---enota---livro/betha-tributos---unificacao-de-contribuintes","0.00","0.00","0.00","44000","0.10,0.24,0.01,0.05,0.19,0.36,0.08,0.82,0.05,0.12,1.00,0.55","1510562620"
"betha livro","54","0","590","71.57","0.00","https://vanceadmin.tomticket.com/kb/arrecadacao---enota---livro/betha-tributos---gerenciador-de-atualizacao","0.00","0.00","0.00","44000","0.10,0.24,0.01,0.05,0.19,0.36,0.08,0.82,0.05,0.12,1.00,0.55","1510562620"
"hotmail caixa de email","73","76","40","85.87","0.35","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.40","2240000","0.29,0.29,0.29,0.29,0.29,1.00,1.00,1.00,0.43,0.29,0.29,0.43","1513014585"
"locaweb problemas","50","0","70","66.86","1.04","https://blog.tomticket.com/emails-locaweb-2ce9b12d9ddd","0.00","0.00","0.14","83000","0.08,1.00,0.03,0.10,0.10,0.16,0.06,0.02,0.05,0.05,0.08,0.02","1511204079"
"como desbloquear modem gvt","32","91","170","73.58","13.10","https://cmtec.tomticket.com/kb/5--wireless-e-network/desbloqueio-modem-gvt---pace","0.00","0.00","0.09","26000","0.82,1.00,0.24,1.00,0.67,0.16,0.67,0.30,0.44,0.44,0.06,0.02","1513356301"
"produtos digitais","53","83","320","51.81","0.32","https://admais.tomticket.com/","0.00","0.00","0.06","10400000","0.82,1.00,0.82,0.82,0.67,0.54,0.82,0.67,0.67,0.82,1.00,0.82","1511406119"
"login.vivo.com.br","100","0","110","92.84","0.29","https://painel.tomticket.com/","0.00","0.00","0.32","923000","0.64,0.64,1.00,1.00,1.00,0.79,1.00,0.64,1.00,1.00,1.00,0.79","1512417143"
"app tom","57","0","140","72.85","1.20","https://www.tomticket.com/download","0.00","0.00","0.31","71100000","0.81,1.00,0.81,0.67,0.67,0.67,0.67,0.52,0.67,0.43,0.81,0.81","1512405291"
"baixar tom android","70","0","50","87.81","0.00","https://www.tomticket.com/download","0.00","0.00","0.15","602000","0.71,0.43,0.29,0.43,1.00,1.00,1.00,0.43,0.71,0.57,0.71,0.43","1509330382"
"intralinks login","66","0","720","23.36","7.26","https://intralink.tomticket.com/helpdesk/cadastro?account=772096P16082016114651","0.00","0.00","0.07","32000","0.55,0.67,0.55,1.00,1.00,1.00,0.67,0.55,0.82,0.67,0.82,0.82","1510500968"
"locaweb wiki","74","0","210","59.51","2.44","https://tomticket.tomticket.com/kb/outros/criacao-de-chamados-por-email","0.00","0.00","0.09","40000","1.00,0.81,0.81,1.00,0.81,0.81,0.81,0.81,1.00,0.81,0.81,0.81","1508905631"
"quebrar senha do windows 8","76","0","210","75.53","0.00","https://utitech.tomticket.com/kb/windows/top-5-programas-para-quebrar-senha-do-administrador-local","0.00","0.00","0.00","55000","0.12,0.19,0.30,0.67,0.30,0.24,0.19,0.24,1.00,0.67,0.67,0.36","1513344052"
"da help desk","49","0","90","61.33","0.00","https://www.tomticket.com/","0.00","0.00","0.00","188000000","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.71,0.14,0.14","1511199592"
"pasta do outlook","57","41","40","71.45","0.00","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.00","16800000","1.00,0.80,0.40,1.00,0.60,0.60,0.80,0.60,1.00,0.60,0.80,0.60","1509353015"
"quebrar senha windows 7 pendrive","62","0","90","73.58","2.50","https://utitech.tomticket.com/kb/windows/top-5-programas-para-quebrar-senha-do-administrador-local","0.00","0.00","0.05","27000","0.10,0.10,0.04,0.67,0.15,1.00,0.44,0.19,0.04,0.29,0.29,0.01","1513420746"
"caixa de entrada do hotmail entrar","98","0","40","77.21","0.03","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.02","611000","0.29,0.71,0.57,0.29,0.43,0.57,0.71,0.43,1.00,1.00,1.00,0.57","1509342772"
"impressora samsung scx 3400 series","67","0","90","78.74","2.50","https://polen.tomticket.com/kb/como-emitir-relatorio-de-uso-total-da-impressora/como-emitir-relatorio-de-uso-total-da-impressora-scx-5835nx","0.00","0.00","0.63","326000","0.22,0.22,0.56,0.22,0.78,1.00,0.33,1.00,0.56,0.56,0.22,0.56","1513430944"
"help desk o que é","19","89","90","67.45","6.74","https://www.tomticket.com/","0.00","0.00","0.32","189000000","0.50,0.64,0.64,0.64,0.50,0.36,0.64,0.50,0.79,0.79,1.00,1.00","1512495742"
"aplicativo ticket","75","75","480","73.56","0.48","https://www.tomticket.com/","0.00","0.00","0.27","426000","0.30,0.30,0.44,0.55,0.67,0.55,0.55,0.44,0.55,0.67,1.00,0.82","1511626923"
