Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"historia de terror verdadeiras","100","0","50","68.18","0.00","https://blog.octadesk.com/historia-de-terror-de-atendimento-ao-cliente-verdadeira-parte-1/","0.00","0.00","0.00","209000","0.56,0.78,0.44,1.00,0.78,0.33,0.56,0.78,0.78,0.44,0.78,0.56","1512587740"
"historia do terror","87","83","90","80.10","0.00","http://blog.octadesk.com/historia-de-terror-de-atendimento-ao-cliente-verdadeira-parte-1/","0.00","0.00","0.02","20700000","0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11,0.11","1509734585"
"a pergunta definitiva","52","0","90","75.84","0.32","https://blog.octadesk.com/porque-usar-nps/","0.00","0.00","0.28","580000","0.06,0.02,0.02,0.08,0.67,0.16,1.00,0.44,0.05,0.30,0.30,0.30","1513435557"
"empresa excelência","83","0","260","43.49","0.00","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.01","3280000","0.10,0.10,0.36,0.16,0.44,1.00,1.00,0.02,0.10,0.30,0.30,0.30","1513310439"
"como se escreve atendente","94","0","90","89.73","0.00","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.00","117000","0.71,0.14,0.57,0.14,1.00,0.43,1.00,0.43,0.71,0.71,0.71,0.14","1511194428"
"regras de atendimento ao cliente","66","67","50","67.86","1.79","https://www.octadesk.com/","0.00","0.00","0.09","620000","0.43,0.57,0.71,1.00,0.71,0.43,0.71,0.71,0.71,1.00,0.71,0.71","1512555177"
"sistema para abertura de chamados","73","75","90","53.00","2.41","https://www.octadesk.com/comparativo/controle-de-chamados","0.00","0.00","0.79","809000","0.33,0.56,0.22,0.56,1.00,0.33,0.44,1.00,0.56,0.56,0.78,0.56","1513430224"
"relcame aqui","39","0","320","69.89","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.00","7970000","0.67,0.82,0.82,0.82,0.82,0.82,0.82,0.82,1.00,0.82,0.82,0.82","1511895206"
"o que é qualidade no atendimento","19","0","90","58.29","4.13","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.03","28500000","0.50,0.64,1.00,0.79,0.79,0.36,0.50,0.36,0.64,0.64,1.00,0.79","1512441253"
"o que é qualidade no atendimento","20","0","90","58.29","4.13","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.03","28500000","0.50,0.64,1.00,0.79,0.79,0.36,0.50,0.36,0.64,0.64,1.00,0.79","1512441253"
"da help desk","14","0","90","61.33","0.00","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.00","188000000","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.71,0.14,0.14","1511199592"
"planilha de controle de clientes gratis","28","0","70","74.10","4.52","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.72","412000","0.45,1.00,0.64,0.45,0.36,0.27,0.64,0.45,0.45,0.64,1.00,0.82","1512445565"
"dicas para relacionamento","84","0","140","78.97","0.13","https://blog.octadesk.com/dicas-relacionamento-com-o-cliente/","0.00","0.00","0.09","650000","1.00,1.00,0.82,0.82,0.82,0.82,0.82,0.65,1.00,1.00,1.00,0.82","1512401044"
"controle de cliente","50","64","40","65.27","3.97","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","0.00","0.00","0.62","20400000","0.80,0.60,1.00,0.80,0.60,0.40,0.80,0.60,0.60,0.80,1.00,0.60","1509342853"
"atendimento ao cliente ppt","33","0","140","62.71","1.20","https://blog.octadesk.com/guia-de-atendimento-ao-cliente/","0.00","0.00","0.09","165000","0.81,0.81,1.00,0.81,0.67,0.52,0.67,0.67,0.67,0.67,0.67,0.52","1512395548"
"desk service","7","0","20","43.66","10.26","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.02","0.76","313000000","0.50,0.50,0.50,0.25,0.75,0.25,0.25,0.50,0.50,0.75,1.00,0.50","1511742072"
"desck","94","0","210","60.53","0.00","https://www.octadesk.com/","0.00","0.00","0.01","864000000","0.30,0.12,0.67,0.30,0.67,0.16,0.44,1.00,0.24,0.16,0.16,0.24","1513311565"
"zen desk","44","36","210","72.89","41.61","https://www.octadesk.com/concorrentes/zendesk","0.00","0.00","0.72","5120000","1.00,0.19,0.12,0.55,0.12,0.55,0.19,0.16,0.36,0.55,0.55,1.00","1513336876"
"imagens de atendimento ao cliente","23","0","140","60.73","0.00","https://www.octadesk.com/","0.00","0.00","0.02","1290000","0.52,0.81,1.00,0.81,0.81,0.33,0.43,0.43,0.67,0.67,0.81,0.67","1512402227"
"excelência","83","86","8100","62.22","0.00","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.00","21300000","0.67,0.82,0.82,0.82,0.82,0.67,0.67,0.82,1.00,1.00,1.00,1.00","1513619083"
"helpdes","13","0","40","52.71","0.00","https://www.octadesk.com/","0.00","0.00","0.48","186000000","0.80,0.80,1.00,0.80,0.80,0.40,0.80,0.80,1.00,0.80,1.00,1.00","1513189775"
"chat atendimento online gratis","29","43","90","57.58","12.90","https://www.octadesk.com/chat-para-site","0.00","0.00","0.55","579000","0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44,0.11","1513435470"
"como mapear processos","98","0","140","67.73","2.34","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.49","474000","0.81,1.00,0.81,0.81,0.52,0.43,0.52,0.52,0.67,0.67,0.81,0.67","1512421715"
"geração z no mercado de trabalho","91","0","210","74.65","0.87","https://blog.octadesk.com/seu-atendimento-esta-pronto-para-a-geracao-z/","0.00","0.00","0.05","224000","0.19,0.01,0.07,0.19,0.54,0.29,0.15,0.67,1.00,1.00,0.82,0.15","1513299765"
"de pessoas","34","0","480","75.48","1.04","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.05","25300000","0.19,0.19,0.82,0.19,0.54,0.29,0.24,0.54,0.82,0.82,1.00,0.82","1513229656"
"o que e experiencia","63","0","140","69.91","0.00","https://blog.octadesk.com/o-que-e-customer-centric/","0.00","0.00","0.00","37600000","0.05,0.02,0.06,0.30,0.16,0.44,0.44,1.00,0.02,0.16,0.24,0.10","1513369635"
"assistente de atendimento o que faz","72","0","90","87.20","1.98","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.06","528000","0.71,0.14,0.57,0.14,1.00,0.43,1.00,0.43,0.71,0.71,0.71,0.14","1513430478"
"net atendimento consumidor","96","0","20","79.15","0.91","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.32","2940000","0.25,0.50,0.50,0.25,0.50,0.75,0.75,1.00,0.75,0.50,0.75,0.75","1513177464"
"chat online grátis","58","75","30","66.35","1.40","https://www.octadesk.com/chat-para-site","0.00","0.00","0.90","3630000","0.80,0.60,0.60,0.60,0.40,0.60,0.80,1.00,0.80,0.60,0.60,0.40","1513095998"
"características de um bom profissional","19","0","90","74.41","0.00","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.01","16200000","0.64,0.64,0.64,0.82,0.82,0.64,0.64,0.64,1.00,0.82,0.82,0.82","1512413721"
"atendimento à clientes","59","56","50","75.56","0.00","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","0.00","0.00","0.04","17100000","0.57,0.71,0.71,0.71,0.57,0.57,0.71,0.71,1.00,1.00,0.71,0.71","1512858943"
"modelo checklist","29","0","140","57.67","0.06","https://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.01","649000","1.00,0.82,0.82,0.82,0.65,0.53,0.65,0.53,1.00,0.82,0.82,0.82","1512394885"
"supervisor de atendimento ao cliente","36","0","90","80.43","1.01","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.29","479000","0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78,0.11","1513432694"
"site reclame aqui","29","0","2400","80.41","0.13","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.04","9060000","0.79,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00","1513538434"
"treinamento atendimento ao cliente","36","0","260","61.83","2.24","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.32","417000","0.66,0.66,1.00,0.81,0.66,0.53,0.66,0.66,0.81,1.00,1.00,0.81","1511896204"
"como organizar financeiramente uma empresa","93","0","70","66.50","0.42","https://blog.octadesk.com/qualidade-no-atendimento/","0.00","0.00","0.08","298000","0.33,0.11,0.44,0.11,1.00,0.78,0.22,0.78,0.44,0.44,0.33,0.78","1511237187"
"exelência","69","0","880","68.17","0.00","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.00","20700000","1.00,0.54,0.24,0.54,0.29,0.82,0.82,0.19,0.29,0.29,0.44,0.44","1511125639"
"netflix atendimento","20","25","210","59.15","0.00","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.06","2390000","0.34,0.34,0.34,0.44,0.44,0.53,0.66,0.81,0.66,0.66,1.00,1.00","1511424023"
"reclaque aqui","58","30","140","71.83","0.26","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","8730000","0.24,0.24,0.55,0.24,0.19,0.36,0.19,0.82,0.12,0.12,1.00,0.55","1513374278"
"oque cultura","85","0","70","84.61","0.06","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.10","64000000","0.19,0.43,0.43,0.19,0.24,0.14,0.14,0.43,1.00,0.52,0.43,0.33","1512540081"
"suporte help desk","92","0","70","64.06","78.47","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.97","524000","0.50,0.50,0.50,0.36,0.36,0.36,0.36,0.36,0.64,0.50,1.00,0.64","1512464090"
"como tratar um cliente","98","0","90","64.59","0.00","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.01","15500000","1.00,0.44,0.08,0.02,0.29,0.54,0.05,0.36,0.15,0.08,0.54,1.00","1510516409"
"chat de","78","0","590","61.99","0.52","https://blog.octadesk.com/tag/chat-de-atendimento-online/","0.00","0.00","0.63","313000000","0.19,0.29,0.67,0.29,0.24,0.19,0.24,1.00,0.67,0.67,0.36,0.15","1510508814"
"o que significa processar dados","81","73","70","75.49","0.03","https://www.octadesk.com/politica-de-privacidade","0.00","0.00","0.04","443000","1.00,0.44,0.11,0.44,0.11,0.78,0.78,0.22,0.44,0.44,0.44,0.22","1511246160"
"atendimento online gratis","49","0","90","57.95","1.98","https://www.octadesk.com/","0.00","0.00","0.34","3070000","0.82,0.82,0.82,0.82,0.82,0.64,1.00,0.64,0.82,0.82,0.64,0.82","1512432846"
"problemas para resolver","42","0","110","74.34","2.99","https://blog.octadesk.com/suporte-ao-cliente-tecnologia/","0.00","0.00","0.02","74000000","0.19,0.07,0.67,0.29,0.54,0.44,0.24,1.00,0.15,0.15,0.82,0.15","1513572901"
"gestão dos processos","68","0","70","63.65","4.88","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.43","26800000","0.56,1.00,0.44,1.00,0.11,0.22,0.78,0.22,0.44,0.44,0.56,0.22","1511141464"
"central de atendimento bom","98","0","880","75.27","0.00","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.01","19100000","0.54,0.10,0.15,0.67,0.15,1.00,0.44,0.19,0.29,0.29,0.29,0.44","1510485366"
"vagas para atendimento ao cliente","47","0","20","75.92","0.19","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.49","11600000","0.67,0.33,1.00,0.33,0.33,0.33,0.67,0.67,1.00,0.33,1.00,0.67","1511695727"
"crescimento empresarial","71","0","140","49.68","2.34","http://blog.octadesk.com/tag/crescimento-empresarial/","0.00","0.00","0.05","2720000","0.43,0.67,0.67,0.67,0.81,0.52,0.52,0.43,0.67,0.67,1.00,0.67","1512392287"
"projeto atendimento ao cliente","27","0","90","74.92","1.85","https://blog.octadesk.com/metodologia-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.29","6540000","0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44,0.11","1513510740"
"mau atendimento ao cliente","18","18","260","54.30","0.65","http://blog.octadesk.com/mau-atendimento-excelente-produto/","0.00","0.00","0.06","322000","0.54,0.54,0.82,0.67,0.67,0.36,0.44,0.54,1.00,0.67,0.82,0.82","1508846341"
"atendimento cliente","92","0","140","73.10","0.13","https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/","0.00","0.00","0.23","24800000","0.67,0.67,0.81,0.67,1.00,0.43,0.67,0.67,0.67,0.67,0.81,0.67","1512392812"
"dica de relacionamento","99","0","40","87.85","0.00","http://blog.octadesk.com/dicas-relacionamento-com-o-cliente/","0.00","0.00","0.11","667000","0.60,0.60,1.00,0.80,0.60,0.40,0.60,0.80,0.80,0.80,0.80,0.60","1509352925"
"planilha controle de clientes excel","55","0","30","71.83","0.00","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.38","400000","0.80,0.80,1.00,0.80,0.80,0.40,0.40,0.20,0.20,0.20,0.40,0.60","1511906621"
"site o tempo","37","31","140","77.04","0.00","https://www.octadesk.com/chat-para-site","0.00","0.00","0.01","116000000","0.65,0.54,0.65,1.00,0.81,0.54,0.54,0.42,0.65,0.54,0.27,0.27","1512398072"
"como deve ser o atendimento ao cliente","15","0","70","62.00","0.45","https://blog.octadesk.com/7-dicas-bom-atendimento-ao-cliente/","0.00","0.00","0.16","4160000","0.56,0.78,0.78,1.00,1.00,0.44,0.56,0.44,0.78,0.78,0.56,1.00","1512456973"
"como deve ser o atendimento ao cliente","16","0","70","62.00","0.45","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.16","4160000","0.56,0.78,0.78,1.00,1.00,0.44,0.56,0.44,0.78,0.78,0.56,1.00","1512456973"
"contato com o cliente","44","53","90","66.24","0.00","https://www.octadesk.com/","0.00","0.00","0.03","26300000","0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33,0.56","1510520326"
"globo com atendimento ao cliente","19","18","90","68.06","0.00","http://blog.octadesk.com/canais-de-atendimento-globo/","0.00","0.00","0.13","629000","0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11,0.11","1509752678"
"planilha de cadastro de clientes","45","0","590","76.94","1.17","http://content.octadesk.com/lp-planilha-cadastro-de-clientes","0.00","0.00","0.36","367000","0.07,0.13,0.30,0.13,0.20,0.20,1.00,0.04,0.06,0.06,0.04,0.06","1511629807"
"recalame aqui","53","0","110","79.14","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","7980000","0.64,0.79,0.79,0.64,1.00,0.64,0.79,0.64,0.64,0.79,0.64,0.64","1512441031"
"politica de atendimento ao cliente","28","29","70","61.99","0.94","https://www.octadesk.com/politica-de-privacidade","0.00","0.00","0.07","2540000","0.18,0.27,0.64,0.64,0.64,0.27,0.18,0.27,1.00,0.82,0.82,0.64","1512525847"
"www aconteceonline net","73","0","70","64.58","0.00","https://blog.octadesk.com/atendimento-online-e-commerce/","0.00","0.00","0.00","11000","0.11,0.11,0.44,0.11,1.00,0.78,0.22,0.78,0.44,0.44,0.11,0.78","1511389946"
"reclamações de clientes","23","0","90","65.77","1.56","https://blog.octadesk.com/como-diminuir-o-numero-de-reclamacoes-no-atendimento-ao-cliente/","0.00","0.00","0.05","878000","0.29,0.44,1.00,0.44,0.36,0.29,0.36,0.15,1.00,1.00,0.54,0.24","1513518750"
"é cultura","39","0","90","84.16","0.00","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.00","94500000","1.00,0.11,0.44,0.11,0.78,0.78,0.78,0.33,0.11,0.11,0.33,0.56","1510512256"
"atendente de sac","20","0","140","84.16","0.94","https://blog.octadesk.com/4-dicas-para-se-tornar-o-melhor-atendente-de-sac-da-sua-empresa/","0.00","0.00","0.17","529000","0.52,0.67,0.67,0.43,0.43,0.52,0.81,1.00,0.81,0.81,0.81,0.81","1512400434"
"escala de velocidade","33","0","90","84.48","0.00","https://blog.octadesk.com/ganhe-escala-e-velocidade-no-atendimento-ao-cliente-com-chatbots/","0.00","0.00","0.00","1320000","0.11,0.11,0.56,0.11,1.00,0.78,1.00,0.33,0.11,0.11,0.44,0.56","1510520583"
"atendente de help desk o que faz","26","0","70","73.35","12.93","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.32","70000","0.33,0.11,0.44,0.11,1.00,0.78,0.22,0.78,0.44,0.44,0.33,0.78","1511160406"
"recrame aqui","27","31","170","74.13","0.13","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.12","0","0.44,0.44,0.19,0.44,0.16,0.30,0.55,0.12,0.06,0.82,1.00,0.55","1513554222"
"planilha de controle de clientes","34","24","140","67.91","0.97","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.63","392000","0.12,0.67,0.30,0.67,0.44,0.44,1.00,0.24,0.16,0.16,0.24,0.16","1513358628"
"oque é cultura","85","0","1900","83.04","0.35","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.04","63200000","0.36,0.67,0.67,0.44,0.53,0.20,0.06,0.44,1.00,0.53,0.67,0.67","1511129924"
"oqo arquiteto faz","88","0","20","81.18","0.00","https://blog.octadesk.com/atendimento-ao-cliente-para-arquitetos/","0.00","0.00","0.05","16600000","0.25,0.25,0.25,0.50,0.25,0.25,0.75,0.50,0.50,0.75,1.00,0.25","1511375927"
"atendimento ao clientes","68","65","20","71.09","0.16","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","0.00","0.00","0.35","18900000","0.75,0.75,0.50,0.75,0.50,0.50,0.75,0.50,0.50,0.50,1.00,0.25","1511726673"
"empreendedorismo e gestao","78","0","30","71.80","5.96","https://blog.octadesk.com/empreendedorismo-gestao/","0.00","0.00","0.60","544000","0.29,0.43,0.57,1.00,0.71,1.00,0.29,0.14,0.29,0.29,0.14,0.14","1513160525"
"a excelencia no atendimento ao cliente","30","0","70","70.01","0.39","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.37","7640000","0.33,0.78,0.22,0.78,1.00,0.44,0.44,0.11,0.78,0.78,0.78,0.78","1511197491"
"www planoeplano com br","71","77","140","59.90","0.35","https://www.octadesk.com/","0.00","0.00","0.16","717000","0.03,0.07,0.01,0.07,0.19,0.36,0.67,0.15,1.00,0.07,0.07,0.67","1513382607"
"casos de sucesso","89","0","390","73.77","2.05","https://www.octadesk.com/casos-de-sucesso/sistema-de-atendimento","0.00","0.00","0.12","17400000","0.30,0.30,0.12,0.30,1.00,0.19,0.36,0.82,0.55,0.55,0.67,0.36","1513124931"
"diferença entre tem e têm","69","0","320","75.93","0.00","https://blog.octadesk.com/diferenca-omnichannel-multichannel/","0.00","0.00","0.00","2250000","0.19,0.16,0.67,0.16,0.67,1.00,0.24,0.55,0.36,0.36,0.36,0.24","1513273984"
"artigo atendimento ao cliente","27","0","40","64.27","1.23","http://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.06","651000","0.43,0.71,0.71,0.57,0.57,0.14,0.14,0.29,0.71,0.57,0.71,1.00","1509343012"
"atendimento ao cliente por telefone dicas","36","0","90","61.72","2.63","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.21","19300000","0.11,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.11,0.56","1513428390"
"reclamame aqui","39","0","70","74.08","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","7610000","0.56,0.56,0.11,0.56,0.11,1.00,0.78,0.33,0.56,0.56,0.22,0.33","1511315317"
"reclame aqui empresas","26","27","390","90.74","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.00","942000","0.67,0.54,0.81,0.81,0.54,0.67,1.00,0.81,1.00,0.67,0.81,1.00","1511275977"
"processos em uma empresa","57","0","20","64.28","0.00","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.13","28400000","0.50,0.50,1.00,0.50,0.75,0.25,0.25,0.25,0.50,0.25,0.25,0.25","1513209735"
"recrutamento de pessoas","39","0","590","76.44","1.53","https://blog.octadesk.com/recrutamento-de-pessoas/","0.00","0.00","0.32","923000","0.32,0.39,0.72,0.72,0.59,0.26,0.21,0.26,0.59,0.72,1.00,0.59","1513156113"
"seu cliente pode pagar mais","94","0","140","85.21","0.29","https://blog.octadesk.com/bom-atendimento-valorizacao-produto/","0.00","0.00","0.29","5080000","0.52,0.67,0.67,0.52,0.43,0.67,0.81,0.67,1.00,0.81,0.67,0.67","1512393442"
"o que é qualidade no atendimento ao cliente","21","0","70","61.88","2.11","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.27","11900000","0.19,0.15,0.06,0.15,0.02,0.02,0.23,1.00,0.15,0.15,0.81,0.04","1511152493"
"o que é qualidade no atendimento ao cliente","22","0","70","61.88","2.11","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.27","11900000","0.19,0.15,0.06,0.15,0.02,0.02,0.23,1.00,0.15,0.15,0.81,0.04","1511152493"
"o bom atendimento","14","0","40","68.13","0.16","https://blog.octadesk.com/7-dicas-bom-atendimento-ao-cliente/","0.00","0.00","0.12","8620000","0.60,0.60,1.00,0.80,1.00,0.40,0.60,0.40,1.00,0.60,1.00,0.60","1513078589"
"questões de atendimento ao cliente","93","0","90","80.13","0.00","https://blog.octadesk.com/suporte-ao-cliente-tecnologia/","0.00","0.00","0.18","679000","0.22,0.22,0.56,0.22,0.78,1.00,0.33,1.00,0.56,0.56,0.22,0.56","1513557204"
"em atendimento","78","0","260","71.80","0.00","https://blog.octadesk.com/category/empreendedorismo/inovacao/inovacoes-em-atendimento/","0.00","0.00","0.23","58700000","0.10,0.10,0.36,0.16,0.44,1.00,1.00,0.44,0.30,0.30,0.30,0.30","1513295569"
"o que e atendimento","26","0","260","69.41","0.00","https://blog.octadesk.com/o-que-e-customer-centric/","0.00","0.00","0.05","1370000000","0.01,1.00,0.10,0.03,0.44,0.16,0.67,0.06,0.10,0.44,0.01,0.06","1513551980"
"planilha cadastro de clientes excel","46","0","140","68.21","1.17","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.35","550000","0.41,0.41,0.53,0.41,0.82,0.65,0.65,0.82,1.00,1.00,1.00,1.00","1512392915"
"atendimento de qualidade ao cliente","16","0","50","54.72","0.00","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.16","11500000","0.78,0.56,0.56,0.56,0.78,0.56,0.44,0.56,0.78,1.00,0.56,0.56","1512596353"
"como responder um cliente insatisfeito","91","0","90","68.36","0.00","https://blog.octadesk.com/como-lidar-com-um-cliente-enfurecido-e-terminar-bem-seu-dia/","0.00","0.00","0.01","357000","0.11,0.11,0.56,0.11,1.00,0.78,1.00,0.33,0.11,0.11,0.44,0.56","1511196081"
"cartão bom atendimento online","36","43","30","67.87","0.00","https://www.octadesk.com/","0.00","0.00","0.10","1440000","0.60,0.20,0.40,0.20,0.40,0.20,0.80,0.80,1.00,0.80,0.40,0.60","1511382963"
"a qualidade","28","0","260","80.25","0.00","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.01","84500000","0.02,0.05,0.15,0.05,0.66,0.24,1.00,0.44,0.66,0.66,0.44,0.19","1513306179"
"frases de bom atendimento ao cliente","26","0","110","66.55","1.82","https://blog.octadesk.com/atendimento-ao-cliente-como-se-destacar-da-concorrencia/","0.00","0.00","0.12","595000","0.06,0.10,0.16,0.67,1.00,1.00,0.44,0.19,0.30,0.30,0.19,0.30","1513579359"
"oque é feedback","96","0","210","71.94","0.00","https://blog.octadesk.com/o-que-fazer-feedback-do-cliente/","0.00","0.00","0.01","1990000","0.53,0.81,1.00,0.66,0.81,0.66,0.66,0.44,0.66,0.53,0.53,0.44","1513331488"
"baixar ebook","97","99","480","73.65","2.37","https://www.octadesk.com/materiais-para-helpdesk","0.00","0.00","0.06","595000","1.00,1.00,0.81,1.00,0.81,0.81,1.00,1.00,1.00,1.00,0.81,0.81","1511620502"
"formas de atendimento ao cliente","63","0","70","63.92","0.00","https://blog.octadesk.com/metodologia-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.07","1160000","0.64,0.82,0.64,0.64,0.64,0.36,0.45,0.64,0.82,0.64,0.82,1.00","1512604150"
"qualidade no atendimento ao público","50","55","590","67.25","2.24","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.05","15200000","0.05,0.09,0.20,0.09,0.16,0.06,0.06,0.25,0.16,0.16,1.00,0.67","1511690354"
"central de atendimento ao cliente","34","0","70","81.60","2.70","https://blog.octadesk.com/monte-uma-central-de-atendimento-ao-cliente/","0.00","0.00","0.13","3760000","0.56,0.78,0.78,1.00,0.78,0.78,0.78,0.56,0.78,0.56,0.78,1.00","1512492574"
"planilha de tempo","85","0","90","61.83","0.61","https://blog.octadesk.com/kit-planilhas-de-atendimento-ao-cliente/","0.00","0.00","0.26","683000","0.78,0.56,0.22,0.56,1.00,1.00,1.00,0.33,0.56,0.56,0.33,0.11","1513444765"
"o que é omnichannel","22","0","140","53.70","7.82","https://blog.octadesk.com/diferenca-omnichannel-multichannel/","0.00","0.00","0.22","156000","0.44,0.30,0.12,0.30,0.16,0.19,0.36,0.82,0.55,0.55,1.00,0.55","1513362608"
"como melhorar o seu relacionamento","31","0","90","76.92","0.00","https://blog.octadesk.com/dicas-relacionamento-com-o-cliente/","0.00","0.00","0.13","11000000","0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78,0.11","1510529683"
"caracteristicas boas de uma pessoa","88","0","320","72.83","0.00","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.00","435000","0.02,0.02,0.06,0.44,0.67,0.30,0.67,0.16,1.00,1.00,1.00,0.24","1513281475"
"modelo de lista de verificação","62","0","90","66.12","0.00","https://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.00","457000","0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78,0.11","1509731484"
"mercado de aplicativos","77","0","170","69.31","4.79","https://blog.octadesk.com/mercado-de-aplicativos-no-octadesk/","0.00","0.00","0.23","1150000","1.00,0.82,0.36,0.82,0.36,0.55,0.12,0.30,0.19,0.19,0.19,0.12","1513339482"
"sistema de sac","30","64","30","67.03","2.99","https://www.octadesk.com/","0.00","0.00","0.59","19900000","0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.33,0.56,0.33,1.00,0.33","1513136483"
