Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"rh e dp","17","8","50","63.16","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.09","500000000","0.57,0.71,0.71,0.71,0.71,0.43,0.57,0.71,0.71,0.71,0.71,1.00","1512547203"
"como lidar com a perda","85","65","110","70.37","0.00","http://blog.acelerato.com/artigo/perda-de-clientes-como-lidar/","0.00","0.00","0.01","594000","0.08,0.16,0.05,0.01,0.16,0.19,1.00,0.12,0.02,0.36,0.36,0.30","1509632310"
"5 s significado","81","94","70","68.04","0.03","http://blog.acelerato.com/artigo/como-o-5s-pode-ajudar-a-sua-empresa/","0.00","0.00","0.07","1220000","0.56,0.56,0.56,1.00,0.78,0.56,0.44,0.78,0.78,0.56,0.78,0.78","1512588423"
"significado empatia","91","90","590","84.07","0.00","http://blog.acelerato.com/atendimento/empatia-atendimento-ao-cliente/","0.00","0.00","0.00","785000","0.67,0.81,0.67,0.29,0.67,0.23,1.00,1.00,0.23,0.35,0.35,0.35","1511632754"
"dicas de atendimento ao cliente","59","0","480","64.98","1.30","http://blog.acelerato.com/artigo/dicas-para-se-obter-excelencia-no-atendimento-presencial-ao-cliente/","0.00","0.00","0.16","748000","0.66,0.81,1.00,0.81,0.81,0.44,0.66,0.66,1.00,1.00,1.00,1.00","1513255461"
"swot coca cola","54","87","30","40.01","0.00","http://blog.acelerato.com/gestao/analise-de-swot-no-meio-digital-parte-2/","0.00","0.00","0.00","411000","0.14,0.29,0.71,0.71,0.57,0.14,0.14,0.29,0.71,0.57,1.00,0.57","1513091773"
"metodo agil","22","46","70","55.27","2.96","http://blog.acelerato.com/projetos/design-thinking-e-o-metodo-agil/","0.00","0.00","0.14","946000","0.07,0.07,0.01,0.07,0.03,0.04,1.00,0.24,0.01,0.15,0.15,0.36","1511190557"
"metodo agil","21","29","70","55.27","2.96","http://blog.acelerato.com/projetos/mindset-e-metodologia-agil/","0.00","0.00","0.14","946000","0.07,0.07,0.01,0.07,0.03,0.04,1.00,0.24,0.01,0.15,0.15,0.36","1511190557"
"definição de marketing profissional","63","64","20","70.66","0.00","http://blog.acelerato.com/gestao/a-importancia-do-marketing-para-as-empresas/","0.00","0.00","0.11","590000","0.25,0.75,0.75,0.25,1.00,0.25,0.25,0.25,0.50,0.75,0.75,0.75","1513197457"
"diferença chefe e lider","53","32","110","68.76","1.92","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.04","455000","0.36,0.44,1.00,0.44,1.00,0.67,0.30,0.12,0.19,0.19,0.19,0.30","1509699519"
"crm sistema","21","38","170","58.67","14.60","https://www.acelerato.com/crm/","0.00","0.00","0.98","9780000","0.52,0.67,1.00,0.81,1.00,0.52,0.43,0.43,0.81,0.81,1.00,1.00","1512518433"
"certificação itil v3 portugues","71","69","30","58.08","4.39","http://blog.acelerato.com/help-desk/dicas-para-certificacao-itil/","0.00","0.00","0.68","14000","1.00,0.75,0.75,0.75,0.75,0.50,0.50,0.25,0.50,0.75,1.00,0.50","1513184755"
"o que é transparencia","29","43","170","75.57","0.00","http://blog.acelerato.com/gestao/transparencia-na-gestao-e-algo-saudavel/","0.00","0.00","0.00","5330000","0.16,1.00,0.16,0.36,0.16,0.30,0.24,0.12,0.55,0.82,0.82,0.44","1509583326"
"oque e comunicacao","72","80","70","76.22","1.62","http://blog.acelerato.com/atendimento/dicas-de-atendimento-mantenha-a-comunicacao-s-c-o-t/","0.00","0.00","0.05","579000","0.21,0.36,0.50,0.36,0.21,0.29,0.14,1.00,1.00,0.79,0.64,0.64","1512487285"
"o que e um grafico","46","77","70","87.07","0.87","http://blog.acelerato.com/projetos/graficos-burndown-x-burnup/","0.00","0.00","0.07","5990000","0.64,0.64,0.82,0.82,0.82,0.18,0.18,0.82,0.82,1.00,0.64,0.82","1512435429"
"sistema 3.0","87","89","110","71.65","0.00","http://blog.acelerato.com/gestao/gestao-3/","0.00","0.00","0.02","41900000","0.82,0.67,0.29,0.67,0.24,1.00,1.00,0.24,0.36,0.36,0.36,0.36","1511597235"
"empregos criativos","87","0","30","76.11","1.59","http://blog.acelerato.com/artigo/a-tecnologia-podera-roubar-seu-emprego/","0.00","0.00","0.13","609000","0.80,0.80,0.40,0.60,0.60,0.40,0.80,0.80,0.60,0.80,1.00,0.40","1511811947"
"sistema para empresa gratis","34","31","50","66.31","27.70","https://www.acelerato.com/pages/segmentos/sac/","0.00","0.00","0.95","11800000","0.71,0.57,0.57,0.57,0.57,0.57,0.71,0.71,0.71,1.00,0.71,0.29","1509308992"
"o que recursos humanos","87","0","170","77.33","1.98","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.62","106000000","0.52,0.67,0.81,0.67,0.67,0.43,0.67,0.81,1.00,1.00,0.81,0.81","1512524131"
"o que é automatização","98","69","90","66.79","0.00","http://blog.acelerato.com/crm/por-que-automatizar-o-processo-de-relacionamento-com-o-consumidor/","0.00","0.00","0.05","856000","0.36,0.64,0.79,0.79,1.00,0.36,0.21,0.29,1.00,1.00,0.79,0.64","1512492824"
"chat atendimento vivo","47","42","70","83.04","1.95","http://blog.acelerato.com/artigo/dicas-para-otimizar-o-seu-atendimento-via-chat/","0.00","0.00","0.16","475000","0.11,0.56,0.22,0.56,1.00,0.33,1.00,0.33,0.11,0.11,0.11,0.56","1511193720"
"prova certificação itil","27","27","70","62.88","5.47","http://blog.acelerato.com/help-desk/dicas-para-certificacao-itil/","0.00","0.00","0.56","126000","0.56,0.56,0.56,0.78,0.78,0.56,0.78,0.56,0.78,0.78,1.00,0.56","1512559413"
"o profissional de rh","97","99","40","64.82","0.16","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.06","1130000","0.29,0.57,0.71,0.43,0.57,0.29,0.29,0.57,0.71,0.43,1.00,1.00","1509320191"
"como deve ser o atendimento ao cliente","39","43","70","62.00","0.45","http://blog.acelerato.com/atendimento/por-que-o-atendimento-ao-cliente-deve-ser-um-dos-pontos-mais-fortes-da-sua-marca/","0.00","0.00","0.16","4160000","0.56,0.78,0.78,1.00,1.00,0.44,0.56,0.44,0.78,0.78,0.56,1.00","1512456973"
"conhecimento objetivo","78","73","90","72.13","0.00","http://blog.acelerato.com/artigo/a-importancia-de-ter-uma-base-de-conhecimento/","0.00","0.00","0.02","36700000","0.08,0.23,0.10,0.23,0.54,0.28,0.05,0.13,0.08,1.00,0.08,0.13","1511186894"
"como trabalhar em equipe no ambiente de trabalho","77","0","90","70.85","0.55","http://blog.acelerato.com/projetos/7-dicas-para-trabalhar-em-equipe-melhor/","0.00","0.00","0.18","919000","0.22,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,0.22,0.56","1509624299"
"empresas de crm","89","87","30","59.24","9.61","http://blog.acelerato.com/atendimento/crm-tornando-a-sua-empresa-um-diferencial/","0.00","0.00","0.99","950000","0.60,0.60,0.60,1.00,0.60,0.20,0.40,0.40,0.80,0.40,0.60,0.80","1513189254"
"gerenciamento de projeto online","35","51","30","64.02","11.11","https://www.acelerato.com/projetos/","0.00","0.00","0.91","9240000","0.75,1.00,0.75,0.75,0.75,0.75,0.50,1.00,0.75,0.75,0.50,0.50","1513161086"
"scrum metodologia","93","62","140","64.42","5.83","https://www.acelerato.com/projetos/scrum/","0.00","0.00","0.19","429000","0.53,0.65,0.82,0.65,0.53,0.53,0.65,0.53,1.00,0.82,0.82,1.00","1512404324"
"uma mente inquieta","86","69","320","72.30","0.39","http://blog.acelerato.com/artigo/ansiedade-como-enfrentar-o-mal-do-seculo/","0.00","0.00","0.11","1820000","0.55,0.19,0.19,0.44,0.19,0.16,0.30,0.16,0.67,1.00,1.00,0.82","1509637647"
"o que é macroambiente","84","88","880","74.53","0.00","http://blog.acelerato.com/gestao/analise-de-swot-no-meio-digital-parte-2/","0.00","0.00","0.01","146000","0.24,0.24,0.10,0.24,0.29,0.15,0.29,0.67,0.44,0.44,0.54,1.00","1511124685"
"mensagem de aniversario de empresa para cliente","56","56","110","52.47","0.03","http://blog.acelerato.com/atendimento/3-formas-manter-clientes/","0.00","0.00","0.01","625000","0.03,0.03,0.29,0.67,0.24,1.00,1.00,0.24,0.36,0.36,0.36,0.36","1509612934"
"abril sac.com","62","0","50","70.66","0.03","http://blog.acelerato.com/atendimento/sac-20/","0.00","0.00","0.10","1380000","1.00,1.00,0.80,1.00,1.00,0.40,1.00,0.80,1.00,0.80,1.00,0.80","1512542841"
"o que é o departamento pessoal","36","63","30","70.92","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.05","3540000","0.60,0.80,0.80,0.80,1.00,0.40,0.60,0.40,0.60,0.80,0.80,0.60","1513138468"
"trabalho sobre saude","45","46","90","79.83","1.56","http://blog.acelerato.com/artigo/saude-x-trabalho-voce-cuida-da-sua-saude-tanto-quanto-do-seu-trabalho/","0.00","0.00","0.19","15500000","0.36,0.05,0.12,0.05,0.29,0.36,0.29,0.66,0.15,1.00,0.19,0.44","1509633711"
"comunicação com clientes","43","77","30","52.62","0.00","http://blog.acelerato.com/atendimento/importancia-de-se-investir-na-comunicacao-com-os-clientes/","0.00","0.00","0.08","17700000","0.40,0.40,0.40,0.40,0.60,0.40,0.20,0.20,0.80,1.00,0.80,0.60","1513128782"
"cosmos bluesoft","85","0","1600","70.65","0.00","https://www.acelerato.com/resources/ebooks/atendimento-multicanal/","0.00","0.00","0.01","372000","0.02,0.02,1.00,0.02,0.03,0.01,0.02,0.07,0.12,0.12,0.81,0.54","1511599063"
"importancia do atendimento ao cliente","26","47","70","52.03","0.00","http://blog.acelerato.com/artigo/importancia-de-padronizar-o-atendimento-ao-cliente/","0.00","0.00","0.01","400000","0.78,0.78,1.00,1.00,1.00,0.44,0.56,0.44,0.78,0.78,0.78,1.00","1512494639"
"diferença lider e chefe","90","56","110","69.82","2.02","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.04","491000","0.36,0.44,0.10,0.44,1.00,0.67,0.30,0.12,0.19,0.19,0.19,0.30","1509701744"
"gerente projetos","45","46","40","79.71","3.29","http://blog.acelerato.com/artigo/diferenca-entre-gerente-de-produtos-e-gerente-de-projetos/","0.00","0.00","0.21","9240000","0.80,0.80,0.60,0.80,0.40,0.60,0.60,0.80,0.80,0.60,0.80,1.00","1512960168"
"seja afiliado","74","75","70","61.50","1.04","https://www.acelerato.com/afiliados/","0.00","0.00","0.91","800000","1.00,0.50,0.36,0.36,0.36,1.00,0.29,0.21,0.14,0.21,0.79,0.36","1512412825"
"software help desk free","25","21","30","59.70","159.49","https://www.acelerato.com/atendimento/","0.00","0.00","0.92","185000000","1.00,0.75,1.00,1.00,0.75,0.25,1.00,0.50,0.50,1.00,0.50,0.50","1513118078"
"organização e limpeza no ambiente de trabalho","82","68","110","61.66","1.56","http://blog.acelerato.com/artigo/importancia-da-organizacao-no-trabalho/","0.00","0.00","0.11","1200000","0.24,0.36,0.81,0.36,0.15,0.54,0.15,0.05,0.08,0.19,1.00,0.19","1509701964"
"descrição de cargo auxiliar de departamento pessoal","71","0","50","77.51","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.16","1760000","1.00,0.71,0.71,1.00,0.43,0.29,0.43,0.43,1.00,0.71,0.71,0.57","1512583413"
"a importancia do recrutamento e seleção nas empresas","70","86","70","64.34","2.80","http://blog.acelerato.com/gestao/recrutamento-e-selecao-otimizando-o-processo-nas-organizacoes/","0.00","0.00","0.07","57000","0.33,0.78,0.22,0.78,1.00,0.44,0.44,0.11,0.78,0.78,0.78,0.78","1511149141"
"gestão de requisitos","12","30","70","70.04","0.00","http://blog.acelerato.com/projetos/entenda-o-que-e-gerenciamento-de-requisitos/","0.00","0.00","0.09","12700000","0.50,1.00,0.64,0.64,0.50,0.36,0.21,0.21,0.50,0.36,0.50,0.50","1512503620"
"onde surgiu o 5s","64","52","90","66.71","0.00","http://blog.acelerato.com/artigo/como-o-5s-pode-ajudar-a-sua-empresa/","0.00","0.00","0.00","148000","0.11,0.11,0.56,0.11,1.00,0.78,1.00,0.33,0.11,0.11,0.44,0.56","1509710739"
"lider empresa","45","39","50","69.61","0.00","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.04","1870000","0.60,0.60,1.00,1.00,1.00,0.80,0.80,0.80,1.00,1.00,1.00,1.00","1513011752"
"sac da catho","79","0","50","69.40","0.00","http://blog.acelerato.com/help-desk/help-desk-salarios/","0.00","0.00","0.18","240000","0.43,0.71,0.71,0.71,0.71,0.43,1.00,1.00,0.71,0.71,0.57,0.57","1512591735"
"como tirar certificação itil","15","28","50","64.67","3.32","http://blog.acelerato.com/help-desk/dicas-para-certificacao-itil/","0.00","0.00","0.53","99000","0.57,0.71,0.71,0.71,0.71,0.57,0.71,0.71,1.00,0.71,0.71,0.71","1512584626"
"oq é motivação","33","24","140","82.05","2.18","http://blog.acelerato.com/artigo/voce-precisa-de-motivacao-ou-de-automotivacao/","0.00","0.00","0.03","616000","0.29,0.06,0.01,0.06,1.00,0.29,0.36,0.15,0.12,1.00,0.54,0.67","1509587846"
"o que é um auditor","69","76","140","80.51","0.00","http://blog.acelerato.com/artigo/a-importancia-da-auditoria-de-campo/","0.00","0.00","0.04","2560000","0.30,0.36,0.82,0.36,0.82,0.55,0.24,1.00,0.16,0.16,0.16,0.24","1509615617"
"area comercial","36","29","1300","76.49","0.13","https://www.acelerato.com/pages/segmentos/area-comercial/","0.00","0.00","0.01","5320000","0.44,0.01,0.16,0.82,0.13,0.55,0.36,0.16,0.10,0.10,0.13,1.00","1511599535"
"melhor faculdade de recursos humanos","56","67","20","81.88","7.30","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.80","774000","0.50,0.50,0.25,0.50,0.75,0.50,1.00,0.50,0.50,0.50,0.25,0.50","1511720119"
"sac abril","96","0","8100","73.19","5.37","http://blog.acelerato.com/help-desk/qual-a-diferenca-entre-help-desk-sac-e-ouvidoria/","0.00","0.00","0.00","1250000","0.82,0.82,0.67,0.67,0.67,0.67,1.00,0.82,0.82,0.67,1.00,1.00","1513262115"
"por isso é junto ou separado","42","39","140","80.48","0.00","http://blog.acelerato.com/help-desk/help-desk-ou-helpdesk/","0.00","0.00","0.00","2280000","0.82,1.00,0.24,0.01,0.07,0.10,0.67,0.04,0.01,0.19,0.19,0.67","1509611011"
"o que é help","17","13","170","62.70","0.00","http://blog.acelerato.com/help-desk/o-que-e-help-desk/","0.00","0.00","0.03","28100000","0.24,0.36,0.82,0.36,0.19,0.55,0.30,0.12,0.19,0.19,1.00,0.55","1513131327"
"processo scrum","87","84","50","62.15","2.70","http://blog.acelerato.com/projetos/diferencas-entre-scrum-master-e-agile-coach-como-um-pode-transformar-se-no-outro/","0.00","0.00","0.30","257000","0.71,0.57,1.00,1.00,0.71,0.71,0.29,0.29,0.71,1.00,0.71,0.71","1512550234"
"artsoft","15","13","590","59.83","3.16","https://www.acelerato.com/clientes/artsoft/","0.00","0.00","0.06","2000000","0.19,0.19,0.82,0.19,0.55,0.30,0.24,0.55,0.82,0.82,1.00,0.82","1511684692"
"tecnico em recursos humanos o que faz","41","59","90","76.27","3.97","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.16","1020000","0.64,0.64,0.79,1.00,0.64,0.50,0.64,0.64,0.79,0.36,0.50,0.50","1512532400"
"método ágil","24","0","30","63.44","0.00","http://blog.acelerato.com/projetos/design-thinking-e-o-metodo-agil/","0.00","0.00","0.08","3670000","0.50,0.75,1.00,1.00,1.00,0.50,0.50,0.50,0.50,0.75,0.75,0.50","1511809996"
"salario medio analista de sistemas","77","55","40","79.69","0.00","http://blog.acelerato.com/help-desk/help-desk-salarios/","0.00","0.00","0.01","571000","0.80,1.00,0.80,0.80,1.00,0.40,0.60,0.60,0.80,1.00,1.00,1.00","1509342876"
"vantagens e desvantagens do business intelligence","51","49","70","63.39","0.00","http://blog.acelerato.com/artigo/vantagens-e-desvantagens-do-sac-nas-redes-sociais/","0.00","0.00","0.30","19000","0.44,0.78,0.11,0.78,0.11,0.44,0.56,0.11,0.78,0.78,1.00,0.78","1511333712"
"analise swot coca cola","29","36","390","55.54","0.91","http://blog.acelerato.com/gestao/analise-de-swot-no-meio-digital-parte-2/","0.00","0.00","0.04","24000","0.55,0.36,0.67,0.16,0.67,1.00,1.00,0.44,0.19,0.30,0.30,0.19","1513129323"
"motivacao equipe","83","0","30","63.76","0.00","http://blog.acelerato.com/artigo/como-motivar-sua-equipe-de-projetos/","0.00","0.00","0.14","254000","0.75,0.75,0.75,0.50,0.75,0.50,0.75,0.50,1.00,0.75,0.50,0.75","1513108513"
"atendimento ao clientes","31","0","20","71.09","0.16","http://blog.acelerato.com/atendimento/como-melhorar-o-atendimento-com-clientes-inadimplentes/","0.00","0.00","0.35","18900000","0.75,0.75,0.50,0.75,0.50,0.50,0.75,0.50,0.50,0.50,1.00,0.25","1511726673"
"call center o que faz","51","51","480","70.51","0.09","http://blog.acelerato.com/help-desk/diferenca-entre-help-desk-e-call-center/","0.00","0.00","0.03","815000","0.12,0.67,0.30,0.67,0.16,0.44,1.00,0.24,0.16,0.16,0.24,0.55","1511634383"
"vantagens e desvantagens do blog","23","23","70","46.96","0.00","http://blog.acelerato.com/atendimento/vantagens-e-desvantagens-dos-chatbots/","0.00","0.00","0.00","9580000","0.43,0.14,0.57,0.14,0.14,1.00,0.29,1.00,0.57,0.57,0.43,1.00","1511334627"
"sistema de feedback","98","0","40","68.58","3.38","http://blog.acelerato.com/atendimento/5-dicas-clientes-insatisfeitos/","0.00","0.00","0.02","32600000","0.29,0.71,0.57,0.43,0.43,0.29,0.14,0.57,1.00,0.71,0.57,0.71","1509352878"
"a excelencia no atendimento ao cliente","12","17","70","70.01","0.39","http://blog.acelerato.com/artigo/dicas-para-se-obter-excelencia-no-atendimento-presencial-ao-cliente/","0.00","0.00","0.37","7640000","0.33,0.78,0.22,0.78,1.00,0.44,0.44,0.11,0.78,0.78,0.78,0.78","1511197491"
"supermercado pedreira sp","54","60","90","71.32","3.94","https://www.acelerato.com/clientes/public-pedreira/","0.00","0.00","0.33","585000","0.41,0.41,0.41,0.53,0.53,0.18,0.41,0.29,1.00,1.00,0.41,0.29","1512446126"
"crm gratis online","71","58","40","52.67","12.18","https://www.acelerato.com/crm/","0.00","0.00","0.99","2130000","0.71,0.57,0.71,0.29,0.29,0.14,0.29,0.57,1.00,1.00,0.57,0.71","1509338470"
"organização do local de trabalho","41","61","110","64.90","0.00","http://blog.acelerato.com/artigo/importancia-da-organizacao-no-trabalho/","0.00","0.00","0.03","6330000","0.55,0.08,0.03,0.67,0.44,1.00,0.06,0.01,0.03,0.30,0.30,0.12","1509616454"
"bom atendimento ao cliente","65","53","590","59.57","2.11","http://blog.acelerato.com/atendimento/8-regras-para-um-bom-atendimento-ao-cliente/","0.00","0.00","0.07","2650000","0.82,0.82,1.00,0.82,0.82,0.54,0.54,0.67,1.00,0.82,1.00,0.82","1512548566"
"sistema para call center","95","86","40","53.07","11.11","http://blog.acelerato.com/help-desk/diferenca-entre-help-desk-e-call-center/","0.00","0.00","0.97","1610000","1.00,0.60,0.80,1.00,1.00,0.60,0.80,0.80,1.00,0.80,0.80,0.60","1509344182"
"diferença de chefe e lider","76","51","170","71.72","0.91","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.05","461000","0.24,0.44,1.00,0.44,0.67,0.67,0.30,0.12,0.19,0.19,0.12,0.19","1509585418"
"ti especialistas","88","88","210","58.42","0.00","https://www.acelerato.com/clientes/","0.00","0.00","0.00","17500000","0.82,0.15,0.36,0.15,0.67,0.24,1.00,0.44,0.67,0.67,0.44,0.19","1513316133"
"como funciona o sistema kanban","83","71","50","65.26","0.42","http://blog.acelerato.com/agile/como-utilizar-o-sistema-kanban-no-atendimento-ao-cliente/","0.00","0.00","0.10","413000","0.22,0.44,0.78,0.44,0.56,0.22,0.22,0.33,0.78,0.56,0.78,1.00","1512592421"
"help desk informatica","34","40","70","55.27","48.55","http://blog.acelerato.com/help-desk/competencias-de-um-profissional-de-help-desk/","0.00","0.00","0.84","789000","1.00,0.78,0.78,0.78,1.00,0.78,1.00,0.78,1.00,0.78,0.78,1.00","1512596062"
"service desck","82","85","50","55.47","27.76","http://blog.acelerato.com/help-desk/qual-a-diferenca-entre-help-desk-e-service-desk/","0.00","0.00","0.74","26200000","0.57,0.71,0.71,1.00,0.71,0.71,1.00,1.00,1.00,0.71,0.71,1.00","1512587307"
"software de gestao de projetos","53","0","20","59.06","11.24","http://blog.acelerato.com/artigo/como-escolher-um-software-para-gerenciamento-de-projetos/","0.00","0.00","0.97","511000","0.33,0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.67,1.00,0.67,0.33","1511742072"
"conceito itil","30","29","30","64.10","0.00","http://blog.acelerato.com/artigo/garantia-x-utilidade-segundo-itil/","0.00","0.00","0.18","96000","0.50,0.75,0.75,0.75,0.75,0.50,0.25,0.25,0.75,1.00,1.00,1.00","1513109968"
"extreme programming xp","17","62","90","65.03","0.00","http://blog.acelerato.com/agile/o-que-e-extreme-programming/","0.00","0.00","0.02","1890000","0.36,0.50,0.79,0.50,0.64,0.36,0.21,0.36,0.79,0.79,0.79,1.00","1512489575"
"definição de sistema organizacional","39","0","20","82.54","0.00","http://blog.acelerato.com/gestao/cultura-organizacional/","0.00","0.00","0.03","23600000","0.25,0.50,0.50,1.00,0.25,0.25,0.25,0.25,1.00,0.50,0.25,0.50","1513193887"
"artigo atendimento ao cliente","63","73","40","64.27","1.23","http://blog.acelerato.com/artigo/dicas-para-se-obter-excelencia-no-atendimento-presencial-ao-cliente/","0.00","0.00","0.06","651000","0.43,0.71,0.71,0.57,0.57,0.14,0.14,0.29,0.71,0.57,0.71,1.00","1509343012"
"agile por dentro","86","0","40","89.22","3.51","http://blog.acelerato.com/papo-rapido/diferenca-entre-scrum-master-e-agile-coach-papo-rapido/","0.00","0.00","0.13","594000","0.80,0.80,0.80,1.00,0.60,1.00,1.00,1.00,0.80,1.00,0.80,0.80","1509342849"
"sistema de preços","53","57","50","68.99","0.00","https://www.acelerato.com/pages/precos/","0.00","0.00","0.03","30900000","0.21,0.29,0.79,0.50,0.36,0.21,0.14,0.21,1.00,0.50,0.50,0.36","1512592154"
"questionario de satisfação do cliente","27","35","390","62.83","2.31","http://blog.acelerato.com/artigo/pesquisa-de-satisfacao-de-clientes/","0.00","0.00","0.42","425000","0.19,0.29,0.67,0.29,0.54,0.44,0.24,1.00,0.15,0.15,0.82,0.15","1511625479"
"atendimento ao cliente por telefone dicas","15","15","90","61.46","2.63","http://blog.acelerato.com/help-desk/dicas-para-um-excelente-atendimento-por-telefone-no-seu-help-desk/","0.00","0.00","0.21","1280000","0.11,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.11,0.56","1509616503"
"cliente nervoso","14","26","50","50.91","0.00","http://blog.acelerato.com/help-desk/como-lidar-com-clientes-irritados/","0.00","0.00","0.01","570000","1.00,0.71,0.57,1.00,0.57,0.43,0.43,0.57,0.57,0.71,1.00,1.00","1512535164"
"analise swot tabela","62","78","90","73.52","0.00","http://blog.acelerato.com/gestao/analise-de-swot-no-meio-digital-parte-2/","0.00","0.00","0.05","50000","0.78,0.56,0.22,0.56,1.00,1.00,1.00,0.33,0.56,0.56,0.33,0.11","1511194764"
"csc","67","66","8100","47.58","3.29","https://www.acelerato.com/pages/segmentos/csc/","0.00","0.00","0.02","52500000","1.00,1.00,1.00,1.00,1.00,0.81,0.81,0.81,1.00,1.00,1.00,1.00","1513309339"
"atendimento telefonico","72","89","1000","77.92","5.21","http://blog.acelerato.com/papo-rapido/dicas-de-atendimento-telefonico/","0.00","0.00","0.16","364000","1.00,1.00,1.00,1.00,1.00,0.59,0.88,0.88,1.00,0.88,1.00,1.00","1511610900"
"quem e o lider","61","75","720","84.37","0.00","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.00","16800000","0.01,0.01,0.00,0.01,0.02,0.01,0.00,0.00,0.04,0.82,1.00,0.16","1511246397"
"oq é recursos humanos","66","0","880","78.43","1.89","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.28","149000","0.24,0.24,1.00,0.24,0.29,0.15,0.29,0.67,0.44,0.44,0.54,1.00","1510499933"
"jogo de atender clientes no mercado","67","61","320","88.25","0.00","http://blog.acelerato.com/atendimento/confianca-atendimento-ao-cliente/","0.00","0.00","0.21","622000","0.12,0.12,0.30,0.12,0.36,0.10,1.00,0.03,0.67,0.06,0.06,0.03","1509622953"
"o que é auto motivação","8","5","30","76.12","0.00","http://blog.acelerato.com/artigo/voce-precisa-de-motivacao-ou-de-automotivacao/","0.00","0.00","0.04","6000000","0.50,0.75,0.75,0.50,1.00,0.50,0.25,0.50,0.75,0.75,0.75,0.75","1513119122"
"pergunte ao genio","63","77","70","61.05","0.00","http://blog.acelerato.com/agile/linchpin-voce-e-um-genio/","0.00","0.00","0.02","184000","0.64,0.45,0.64,0.64,0.82,1.00,0.82,0.64,0.64,0.64,0.64,0.82","1512540024"
"lider de uma empresa","18","24","90","75.40","1.04","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.14","36900000","1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,1.00,0.56","1509616754"
"itil manual","64","84","90","52.39","0.00","http://blog.acelerato.com/help-desk/itil-help-desk/","0.00","0.00","0.29","591000","1.00,0.11,0.44,0.11,0.78,0.78,0.78,0.33,0.11,0.11,0.33,0.56","1509732687"
"frases para time","37","45","480","74.23","0.00","http://blog.acelerato.com/help-desk/8-frases-que-seu-time-de-help-desk-nunca-pode-dizer/","0.00","0.00","0.04","9200000","0.82,0.15,0.10,0.03,0.29,1.00,1.00,0.44,0.29,0.29,0.19,0.19","1513337631"
"clientes inadimplentes","30","29","70","55.43","0.58","http://blog.acelerato.com/atendimento/como-melhorar-o-atendimento-com-clientes-inadimplentes/","0.00","0.00","0.09","432000","0.19,0.19,0.01,0.44,0.19,0.54,0.29,0.15,0.67,1.00,1.00,0.82","1511206948"
"caracteristicas do rh","53","54","90","62.04","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.05","565000","0.11,0.56,0.22,0.56,1.00,0.33,1.00,0.33,0.11,0.11,0.11,0.56","1510568353"
"nomes de supermercado","60","66","70","80.04","0.03","http://blog.acelerato.com/atendimento/atendimento-no-supermercado/","0.00","0.00","0.10","409000","0.78,0.44,0.56,0.56,0.56,0.56,1.00,0.78,0.78,0.78,0.78,0.56","1511251737"
"frases de empresas para clientes","82","0","20","73.87","1.53","http://blog.acelerato.com/help-desk/8-frases-que-seu-time-de-help-desk-nunca-pode-dizer/","0.00","0.00","0.07","1030000","0.50,0.25,0.25,0.25,0.75,0.25,0.50,0.50,0.75,0.50,0.75,1.00","1511712430"
