day first conv date;Week first conv date;month first conv date;year first conv date;first conversion date;email domain analysis;Eventos (Últimos 100)
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;checklist-de-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-webinar-treasy / lp-cxtrends-2017 / lincoln-murphy-customer-success
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017 / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / lp-planilha-cadastro-de-clientes / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;lp-webinar-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-manual-rapido-nps
11;50;12;2017;11/12/2017;0;planilha-de-atendimento-ao-cliente
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lincoln-murphy-customer-success
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017 / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;lp-kit-todas-as-planilhas
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017 / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / lp-cxtrends-2017 / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-manual-rapido-nps / planilha-de-atendimento-ao-cliente
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;IntegracaoExact / lincoln-murphy-customer-success / lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-jornada-do-cliente-agendor
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;IntegracaoExact / form-trial-experimente-o-octadesk / IntegracaoExact / site-modal-cotacao-ocean
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;IntegracaoExact / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
11;50;12;2017;11/12/2017;1;form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email
11;50;12;2017;11/12/2017;0;lincoln-murphy-customer-success / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-planilha-cadastro-de-clientes
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / lp-cxtrends-2017 / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;site-materiais-ebook-fidelizar-clientes / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lincoln-murphy-customer-success / lp-manual-rapido-nps / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;planilha-chamados-de-atendimento
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lincoln-murphy-customer-success / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017 / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-webinar-treasy
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / lp-ad-sistema-chamados
11;50;12;2017;11/12/2017;0;IntegracaoExact / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-webinar-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;lp-vivadecora-co-mkt / lincoln-murphy-customer-success / lincoln-murphy-customer-success / lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;site-materiais-ebook-reduzir-custos / site-materiais-ebook-qualidade-atendimento / planilha-de-atendimento-ao-cliente
11;50;12;2017;11/12/2017;1;IntegracaoExact / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;planilha-de-atendimento-ao-cliente
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;IntegracaoExact / IntegracaoExact / site-materiais-kitfix / lp-ad-sistema-atendimento-cliente
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;IntegracaoExact / lp-cxtrends-2017 / IntegracaoExact / lp-cxtrends-2017 / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;planilha-chamados-de-atendimento
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017 / lp-planilha-cadastro-de-clientes
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;planilha-de-atendimento-ao-cliente
11;50;12;2017;11/12/2017;1;IntegracaoExact / form-trial-experimente-o-octadesk
11;50;12;2017;11/12/2017;1;site-materiais-kitfix
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;site-materiais-kitfix
11;50;12;2017;11/12/2017;1;site-materiais-kitfix
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;site-materiais-planilha-atendimento-octadesk
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;como-melhorar-a-qualidade-no-atendimento-ao-cliente
11;50;12;2017;11/12/2017;1;como-melhorar-a-qualidade-no-atendimento-ao-cliente
11;50;12;2017;11/12/2017;1;form-trial-experimente-o-octadesk-email
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lincoln-murphy-customer-success / lincoln-murphy-customer-success / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017 / lp-planilha-cadastro-de-clientes / lincoln-murphy-customer-success / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;IntegracaoExact
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;lincoln-murphy-customer-success / lincoln-murphy-customer-success / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017 / lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017 / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / lp-ad-sistema-suporte / lp-gestao-de-pessoas-infografico
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017 / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / lp-avaliacao-gratuita-dny
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-atendimento / planilha-de-atendimento-ao-cliente
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;lp-cxtrends-2017 / IntegracaoExact / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
11;50;12;2017;11/12/2017;0;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-webinar-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;lp-cxtrends-2017
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;jornada-do-cliente-agendor
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;1;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
11;50;12;2017;11/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017 / kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017 / kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;lp-jornada-do-cliente-agendor
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017 / kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;checklist-de-atendimento-ao-cliente / lp-fidelizar-clientes-e-melhorar-sua-empresa / IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;lp-webinar-treasy / lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;IntegracaoExact / lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;IntegracaoExact / lp-cxtrends-2017 / lp-cxtrends-2017 / kit-planejamento-treasy
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;IntegracaoExact / IntegracaoExact / lp-ad-sistema-atendimento-cliente / lp-ad-sistema-atendimento-cliente / lp-ad-sistema-atendimento-cliente
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
12;50;12;2017;12/12/2017;1;kit-planejamento-treasy
12;50;12;2017;12/12/2017;1;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;checklist-de-atendimento-ao-cliente / IntegracaoExact / lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017 / lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;IntegracaoExact / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor / lincoln-murphy-customer-success / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;kit-planejamento-treasy / kit-planejamento-treasy
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;1;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;kit-planejamento-treasy
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;IntegracaoExact / IntegracaoExact / checklist-de-atendimento-ao-cliente / IntegracaoExact / IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
12;50;12;2017;12/12/2017;0;lp-cxtrends-2017
12;50;12;2017;12/12/2017;1;lp-cxtrends-2017
